seasonNum,episodeNum,episodeTitle,sceneNum,sceneStart,sceneEnd,location,subLocation,name,time
2,8,The Prince of Winterfell,7,9M 59S,10M 17S,The Westerlands,Camp of the North,Robb Stark,18
2,8,The Prince of Winterfell,7,9M 59S,10M 17S,The Westerlands,Camp of the North,Talisa Maegyr,18
2,8,The Prince of Winterfell,7,9M 59S,10M 17S,The Westerlands,Camp of the North,Stark Messenger,18
2,8,The Prince of Winterfell,8,10M 17S,11M 58S,The Westerlands,Camp of the North,Robb Stark,101
2,8,The Prince of Winterfell,8,10M 17S,11M 58S,The Westerlands,Camp of the North,Rickard Karstark,101
2,8,The Prince of Winterfell,8,10M 17S,11M 58S,The Westerlands,Camp of the North,Catelyn Stark,101
2,8,The Prince of Winterfell,10,12M 5S,14M 28S,The Westerlands,To King's Landing,Jaime Lannister,143
2,8,The Prince of Winterfell,10,12M 5S,14M 28S,The Westerlands,To King's Landing,Brienne of Tarth,143
2,8,The Prince of Winterfell,11,14M 28S,16M 15S,The Riverlands,Harrenhal,Arya Stark,107
2,8,The Prince of Winterfell,11,14M 28S,16M 15S,The Riverlands,Harrenhal,Tywin Lannister,107
2,8,The Prince of Winterfell,11,14M 28S,16M 15S,The Riverlands,Harrenhal,Kevan Lannister,107
2,8,The Prince of Winterfell,11,14M 28S,16M 15S,The Riverlands,Harrenhal,Gregor Clegane,107
2,8,The Prince of Winterfell,12,16M 15S,16M 57S,The Riverlands,Harrenhal,Arya Stark,42
2,8,The Prince of Winterfell,12,16M 15S,16M 57S,The Riverlands,Harrenhal,Rorge,42
2,8,The Prince of Winterfell,12,16M 15S,16M 57S,The Riverlands,Harrenhal,Biter,42
2,8,The Prince of Winterfell,13,16M 57S,17M 30S,The Riverlands,Harrenhal,Hot Pie,33
2,8,The Prince of Winterfell,13,16M 57S,17M 30S,The Riverlands,Harrenhal,Gendry,33
2,8,The Prince of Winterfell,13,16M 57S,17M 30S,The Riverlands,Harrenhal,Arya Stark,33
2,8,The Prince of Winterfell,14,17M 30S,17M 35S,The Riverlands,Harrenhal,Tywin Lannister,5
2,8,The Prince of Winterfell,14,17M 30S,17M 35S,The Riverlands,Harrenhal,Arya Stark,5
2,8,The Prince of Winterfell,14,17M 30S,17M 35S,The Riverlands,Harrenhal,Hot Pie,5
2,8,The Prince of Winterfell,14,17M 30S,17M 35S,The Riverlands,Harrenhal,Gendry,5
2,8,The Prince of Winterfell,15,17M 35S,17M 46S,The Riverlands,Harrenhal,Arya Stark,11
2,8,The Prince of Winterfell,16,17M 46S,18M 33S,North of the Wall,Frostfang Mountains,Jon Snow,47
2,8,The Prince of Winterfell,16,17M 46S,18M 33S,North of the Wall,Frostfang Mountains,Qhorin Halfhand,47
2,8,The Prince of Winterfell,16,17M 46S,18M 33S,North of the Wall,Frostfang Mountains,Ygritte,47
2,8,The Prince of Winterfell,16,17M 46S,18M 33S,North of the Wall,Frostfang Mountains,Rattleshirt,47
2,8,The Prince of Winterfell,17,18M 33S,20M 4S,The Crownlands,King's Landing,Tyrion Lannister,91
2,8,The Prince of Winterfell,17,18M 33S,20M 4S,The Crownlands,King's Landing,Bronn,91
2,8,The Prince of Winterfell,18,20M 4S,22M 15S,The Crownlands,King's Landing,Tyrion Lannister,131
2,8,The Prince of Winterfell,18,20M 4S,22M 15S,The Crownlands,King's Landing,Bronn,131
2,8,The Prince of Winterfell,18,20M 4S,22M 15S,The Crownlands,King's Landing,Lord Varys,131
2,8,The Prince of Winterfell,19,22M 15S,24M 38S,North of the Wall,Fist of the First Men,Grenn,143
2,8,The Prince of Winterfell,19,22M 15S,24M 38S,North of the Wall,Fist of the First Men,Samwell Tarly,143
2,8,The Prince of Winterfell,19,22M 15S,24M 38S,North of the Wall,Fist of the First Men,Eddison Tollett,143
2,8,The Prince of Winterfell,20,24M 38S,24M 55S,The Riverlands,Harrenhal,Arya Stark,17
2,8,The Prince of Winterfell,21,24M 55S,26M 57S,The Riverlands,Harrenhal,Arya Stark,122
2,8,The Prince of Winterfell,21,24M 55S,26M 57S,The Riverlands,Harrenhal,Jaqen H'ghar,122
2,8,The Prince of Winterfell,22,26M 57S,27M 11S,The Crownlands,King's Landing,Podrick Payne,14
2,8,The Prince of Winterfell,22,26M 57S,27M 11S,The Crownlands,King's Landing,Tyrion Lannister,14
2,8,The Prince of Winterfell,22,26M 57S,27M 11S,The Crownlands,King's Landing,Cersei Lannister,14
2,8,The Prince of Winterfell,23,27M 11S,27M 51S,The Crownlands,King's Landing,Tyrion Lannister,40
2,8,The Prince of Winterfell,23,27M 11S,27M 51S,The Crownlands,King's Landing,Cersei Lannister,40
2,8,The Prince of Winterfell,24,27M 51S,27M 53S,The Crownlands,King's Landing,Podrick Payne,2
2,8,The Prince of Winterfell,24,27M 51S,27M 53S,The Crownlands,King's Landing,Tyrion Lannister,2
2,8,The Prince of Winterfell,24,27M 51S,27M 53S,The Crownlands,King's Landing,Cersei Lannister,2
2,8,The Prince of Winterfell,25,27M 53S,30M 55S,The Crownlands,King's Landing,Tyrion Lannister,182
2,8,The Prince of Winterfell,25,27M 53S,30M 55S,The Crownlands,King's Landing,Cersei Lannister,182
2,8,The Prince of Winterfell,26,30M 55S,31M 52S,The Crownlands,King's Landing,Tyrion Lannister,57
2,8,The Prince of Winterfell,26,30M 55S,31M 52S,The Crownlands,King's Landing,Ros,57
2,8,The Prince of Winterfell,26,30M 55S,31M 52S,The Crownlands,King's Landing,Cersei Lannister,57
2,8,The Prince of Winterfell,26,30M 55S,31M 52S,The Crownlands,King's Landing,Podrick Payne,57
2,8,The Prince of Winterfell,26,30M 55S,31M 52S,The Crownlands,King's Landing,Mandon Moore,57
2,8,The Prince of Winterfell,27,31M 52S,32M 21S,The Crownlands,King's Landing,Cersei Lannister,29
2,8,The Prince of Winterfell,27,31M 52S,32M 21S,The Crownlands,King's Landing,Tyrion Lannister,29
2,8,The Prince of Winterfell,28,32M 21S,33M 50S,The Crownlands,King's Landing,Tyrion Lannister,89
2,8,The Prince of Winterfell,28,32M 21S,33M 50S,The Crownlands,King's Landing,Shae,89
2,8,The Prince of Winterfell,29,33M 50S,34M 38S,The Westerlands,Camp of the North,Robb Stark,48
2,8,The Prince of Winterfell,29,33M 50S,34M 38S,The Westerlands,Camp of the North,Roose Bolton,48
2,8,The Prince of Winterfell,30,34M 38S,34M 59S,The Westerlands,Camp of the North,Robb Stark,21
2,8,The Prince of Winterfell,30,34M 38S,34M 59S,The Westerlands,Camp of the North,Roose Bolton,21
2,8,The Prince of Winterfell,30,34M 38S,34M 59S,The Westerlands,Camp of the North,Talisa Maegyr,21
2,8,The Prince of Winterfell,31,34M 59S,40M 52S,The Westerlands,Camp of the North,Robb Stark,353
2,8,The Prince of Winterfell,31,34M 59S,40M 52S,The Westerlands,Camp of the North,Talisa Maegyr,353
2,8,The Prince of Winterfell,32,40M 52S,42M 7S,The Riverlands,Harrenhal,Arya Stark,75
2,8,The Prince of Winterfell,32,40M 52S,42M 7S,The Riverlands,Harrenhal,Hot Pie,75
2,8,The Prince of Winterfell,32,40M 52S,42M 7S,The Riverlands,Harrenhal,Gendry,75
2,8,The Prince of Winterfell,33,42M 7S,42M 32S,The Crownlands,Blackwater Bay,Davos Seaworth,25
2,8,The Prince of Winterfell,33,42M 7S,42M 32S,The Crownlands,Blackwater Bay,Stannis Baratheon,25
2,8,The Prince of Winterfell,33,42M 7S,42M 32S,The Crownlands,Blackwater Bay,Matthos Seaworth,25
2,8,The Prince of Winterfell,34,42M 32S,45M 3S,The Crownlands,Blackwater Bay,Davos Seaworth,151
2,8,The Prince of Winterfell,34,42M 32S,45M 3S,The Crownlands,Blackwater Bay,Stannis Baratheon,151
2,8,The Prince of Winterfell,35,45M 3S,46M 7S,The Crownlands,King's Landing,Joffrey Baratheon,64
2,8,The Prince of Winterfell,35,45M 3S,46M 7S,The Crownlands,King's Landing,Tyrion Lannister,64
2,8,The Prince of Winterfell,35,45M 3S,46M 7S,The Crownlands,King's Landing,Lord Varys,64
2,8,The Prince of Winterfell,36,46M 7S,48M 15S,The Crownlands,King's Landing,Tyrion Lannister,128
2,8,The Prince of Winterfell,36,46M 7S,48M 15S,The Crownlands,King's Landing,Lord Varys,128
2,8,The Prince of Winterfell,37,48M 15S,48M 37S,Qarth,NA,Daenerys Targaryen,22
2,8,The Prince of Winterfell,37,48M 15S,48M 37S,Qarth,NA,Jorah Mormont,22
2,8,The Prince of Winterfell,37,48M 15S,48M 37S,Qarth,NA,Kovarro,22
2,8,The Prince of Winterfell,38,48M 37S,50M 2S,Qarth,NA,Daenerys Targaryen,85
2,8,The Prince of Winterfell,38,48M 37S,50M 2S,Qarth,NA,Jorah Mormont,85
2,8,The Prince of Winterfell,39,50M 2S,50M 34S,The North,Winterfell,Theon Greyjoy,32
2,8,The Prince of Winterfell,39,50M 2S,50M 34S,The North,Winterfell,Dagmer Cleftjaw,32
2,8,The Prince of Winterfell,40,50M 34S,50M 44S,The North,Winterfell,Maester Luwin,10
2,8,The Prince of Winterfell,40,50M 34S,50M 44S,The North,Winterfell,Osha,10
2,8,The Prince of Winterfell,41,50M 44S,50M 48S,The North,Winterfell,Maester Luwin,4
2,8,The Prince of Winterfell,41,50M 44S,50M 48S,The North,Winterfell,Theon Greyjoy,4
2,8,The Prince of Winterfell,41,50M 44S,50M 48S,The North,Winterfell,Dagmer Cleftjaw,4
2,8,The Prince of Winterfell,42,50M 48S,51M 4S,The North,Winterfell,Maester Luwin,16
2,8,The Prince of Winterfell,43,51M 4S,52M 0S,The North,Winterfell,Osha,56
2,8,The Prince of Winterfell,43,51M 4S,52M 0S,The North,Winterfell,Maester Luwin,56
2,8,The Prince of Winterfell,43,51M 4S,52M 0S,The North,Winterfell,Bran Stark,56
2,8,The Prince of Winterfell,43,51M 4S,52M 0S,The North,Winterfell,Rickon Stark,56
2,8,The Prince of Winterfell,43,51M 4S,52M 0S,The North,Winterfell,Hodor,56
2,9,Blackwater,1,1M 54S,2M 41S,The Crownlands,Blackwater Bay,Davos Seaworth,47
2,9,Blackwater,2,2M 41S,2M 57S,The Crownlands,Blackwater Bay,Stannis Baratheon,16
2,9,Blackwater,4,3M 25S,4M 46S,The Crownlands,Blackwater Bay,Davos Seaworth,81
2,9,Blackwater,4,3M 25S,4M 46S,The Crownlands,Blackwater Bay,Matthos Seaworth,81
2,9,Blackwater,5,4M 46S,6M 30S,The Crownlands,King's Landing,Tyrion Lannister,104
2,9,Blackwater,5,4M 46S,6M 30S,The Crownlands,King's Landing,Shae,104
2,9,Blackwater,6,6M 30S,8M 3S,The Crownlands,King's Landing,Cersei Lannister,93
2,9,Blackwater,6,6M 30S,8M 3S,The Crownlands,King's Landing,Grand Maester Pycelle,93
2,9,Blackwater,7,8M 3S,9M 37S,The Crownlands,King's Landing,Bronn,94
2,9,Blackwater,7,8M 3S,9M 37S,The Crownlands,King's Landing,Armeca,94
2,9,Blackwater,7,8M 3S,9M 37S,The Crownlands,King's Landing,Singing Lannister Soldier,94
2,9,Blackwater,8,9M 37S,12M 8S,The Crownlands,King's Landing,Sandor Clegane,151
2,9,Blackwater,8,9M 37S,12M 8S,The Crownlands,King's Landing,Bronn,151
2,9,Blackwater,8,9M 37S,12M 8S,The Crownlands,King's Landing,Armeca,151
2,9,Blackwater,8,9M 37S,12M 8S,The Crownlands,King's Landing,Singing Lannister Soldier,151
2,9,Blackwater,9,12M 8S,15M 0S,The Crownlands,King's Landing,Lord Varys,172
2,9,Blackwater,9,12M 8S,15M 0S,The Crownlands,King's Landing,Tyrion Lannister,172
2,9,Blackwater,9,12M 8S,15M 0S,The Crownlands,King's Landing,Podrick Payne,172
2,9,Blackwater,11,15M 7S,15M 23S,The Crownlands,Blackwater Bay,Davos Seaworth,16
2,9,Blackwater,11,15M 7S,15M 23S,The Crownlands,Blackwater Bay,Matthos Seaworth,16
2,9,Blackwater,13,15M 42S,15M 46S,The Crownlands,Blackwater Bay,Stannis Baratheon,4
2,9,Blackwater,14,15M 46S,16M 22S,The Crownlands,King's Landing,Tyrion Lannister,36
2,9,Blackwater,14,15M 46S,16M 22S,The Crownlands,King's Landing,Bronn,36
2,9,Blackwater,14,15M 46S,16M 22S,The Crownlands,King's Landing,Podrick Payne,36
2,9,Blackwater,15,16M 22S,16M 47S,The Crownlands,King's Landing,Sansa Stark,25
2,9,Blackwater,15,16M 22S,16M 47S,The Crownlands,King's Landing,Shae,25
2,9,Blackwater,15,16M 22S,16M 47S,The Crownlands,King's Landing,Tyrion Lannister,25
2,9,Blackwater,16,16M 47S,17M 13S,The Crownlands,King's Landing,Sansa Stark,26
2,9,Blackwater,16,16M 47S,17M 13S,The Crownlands,King's Landing,Shae,26
2,9,Blackwater,16,16M 47S,17M 13S,The Crownlands,King's Landing,Tyrion Lannister,26
2,9,Blackwater,16,16M 47S,17M 13S,The Crownlands,King's Landing,Joffrey Baratheon,26
2,9,Blackwater,16,16M 47S,17M 13S,The Crownlands,King's Landing,Sandor Clegane,26
2,9,Blackwater,17,17M 13S,17M 15S,The Crownlands,King's Landing,Podrick Payne,2
2,9,Blackwater,17,17M 13S,17M 15S,The Crownlands,King's Landing,Shae,2
2,9,Blackwater,17,17M 13S,17M 15S,The Crownlands,King's Landing,Tyrion Lannister,2
2,9,Blackwater,18,17M 15S,18M 18S,The Crownlands,King's Landing,Joffrey Baratheon,63
2,9,Blackwater,18,17M 15S,18M 18S,The Crownlands,King's Landing,Sandor Clegane,63
2,9,Blackwater,18,17M 15S,18M 18S,The Crownlands,King's Landing,Sansa Stark,63
2,9,Blackwater,19,18M 18S,18M 40S,The Crownlands,King's Landing,Sansa Stark,22
2,9,Blackwater,19,18M 18S,18M 40S,The Crownlands,King's Landing,Shae,22
2,9,Blackwater,21,18M 46S,19M 2S,The Crownlands,King's Landing,Joffrey Baratheon,16
2,9,Blackwater,21,18M 46S,19M 2S,The Crownlands,King's Landing,Sandor Clegane,16
2,9,Blackwater,21,18M 46S,19M 2S,The Crownlands,King's Landing,Lancel Lannister,16
2,9,Blackwater,22,19M 2S,19M 12S,The Crownlands,King's Landing,Tyrion Lannister,10
2,9,Blackwater,22,19M 2S,19M 12S,The Crownlands,King's Landing,Podrick Payne,10
2,9,Blackwater,23,19M 12S,20M 12S,The Crownlands,King's Landing,Tyrion Lannister,60
2,9,Blackwater,23,19M 12S,20M 12S,The Crownlands,King's Landing,Podrick Payne,60
2,9,Blackwater,23,19M 12S,20M 12S,The Crownlands,King's Landing,Joffrey Baratheon,60
2,9,Blackwater,23,19M 12S,20M 12S,The Crownlands,King's Landing,Sandor Clegane,60
2,9,Blackwater,23,19M 12S,20M 12S,The Crownlands,King's Landing,Lancel Lannister,60
2,9,Blackwater,24,20M 12S,20M 34S,The Crownlands,Blackwater Bay,Davos Seaworth,22
2,9,Blackwater,24,20M 12S,20M 34S,The Crownlands,Blackwater Bay,Matthos Seaworth,22
2,9,Blackwater,25,20M 34S,20M 44S,The Crownlands,King's Landing,Cersei Lannister,10
2,9,Blackwater,25,20M 34S,20M 44S,The Crownlands,King's Landing,Tommen Baratheon,10
2,9,Blackwater,25,20M 34S,20M 44S,The Crownlands,King's Landing,Ilyn Payne,10
2,9,Blackwater,26,20M 44S,21M 5S,The Crownlands,King's Landing,Cersei Lannister,21
2,9,Blackwater,26,20M 44S,21M 5S,The Crownlands,King's Landing,Tommen Baratheon,21
2,9,Blackwater,26,20M 44S,21M 5S,The Crownlands,King's Landing,Ilyn Payne,21
2,9,Blackwater,26,20M 44S,21M 5S,The Crownlands,King's Landing,Sansa Stark,21
2,9,Blackwater,26,20M 44S,21M 5S,The Crownlands,King's Landing,Shae,21
2,9,Blackwater,27,21M 5S,21M 52S,The Crownlands,King's Landing,Cersei Lannister,47
2,9,Blackwater,27,21M 5S,21M 52S,The Crownlands,King's Landing,Sansa Stark,47
2,9,Blackwater,27,21M 5S,21M 52S,The Crownlands,King's Landing,Shae,47
2,9,Blackwater,27,21M 5S,21M 52S,The Crownlands,King's Landing,Ilyn Payne,47
2,9,Blackwater,27,21M 5S,21M 52S,The Crownlands,King's Landing,Tommen Baratheon,47
2,9,Blackwater,28,21M 52S,22M 20S,The Crownlands,King's Landing,Cersei Lannister,28
2,9,Blackwater,28,21M 52S,22M 20S,The Crownlands,King's Landing,Sansa Stark,28
2,9,Blackwater,28,21M 52S,22M 20S,The Crownlands,King's Landing,Shae,28
2,9,Blackwater,28,21M 52S,22M 20S,The Crownlands,King's Landing,Ilyn Payne,28
2,9,Blackwater,28,21M 52S,22M 20S,The Crownlands,King's Landing,Tommen Baratheon,28
2,9,Blackwater,28,21M 52S,22M 20S,The Crownlands,King's Landing,Mandon Moore,28
2,9,Blackwater,29,22M 20S,22M 34S,The Crownlands,King's Landing,Cersei Lannister,14
2,9,Blackwater,29,22M 20S,22M 34S,The Crownlands,King's Landing,Sansa Stark,14
2,9,Blackwater,31,22M 39S,22M 57S,The Crownlands,King's Landing,Sandor Clegane,18
2,9,Blackwater,31,22M 39S,22M 57S,The Crownlands,King's Landing,Lancel Lannister,18
2,9,Blackwater,31,22M 39S,22M 57S,The Crownlands,King's Landing,Podrick Payne,18
2,9,Blackwater,31,22M 39S,22M 57S,The Crownlands,King's Landing,Joffrey Baratheon,18
2,9,Blackwater,31,22M 39S,22M 57S,The Crownlands,King's Landing,Tyrion Lannister,18
2,9,Blackwater,31,22M 39S,22M 57S,The Crownlands,King's Landing,Captain of the Archers,18
2,9,Blackwater,33,23M 1S,23M 6S,The Crownlands,Blackwater Bay,Stannis Baratheon,5
2,9,Blackwater,34,23M 6S,23M 22S,The Crownlands,King's Landing,Lancel Lannister,16
2,9,Blackwater,34,23M 6S,23M 22S,The Crownlands,King's Landing,Captain of the Archers,16
2,9,Blackwater,34,23M 6S,23M 22S,The Crownlands,King's Landing,Joffrey Baratheon,16
2,9,Blackwater,34,23M 6S,23M 22S,The Crownlands,King's Landing,Tyrion Lannister,16
2,9,Blackwater,36,23M 25S,23M 31S,The Crownlands,King's Landing,Joffrey Baratheon,6
2,9,Blackwater,36,23M 25S,23M 31S,The Crownlands,King's Landing,Podrick Payne,6
2,9,Blackwater,36,23M 25S,23M 31S,The Crownlands,King's Landing,Captain of the Archers,6
2,9,Blackwater,36,23M 25S,23M 31S,The Crownlands,King's Landing,Lancel Lannister,6
2,9,Blackwater,36,23M 25S,23M 31S,The Crownlands,King's Landing,Tyrion Lannister,6
2,9,Blackwater,37,23M 31S,24M 13S,The Crownlands,Blackwater Bay,Matthos Seaworth,42
2,9,Blackwater,37,23M 31S,24M 13S,The Crownlands,Blackwater Bay,Davos Seaworth,42
2,9,Blackwater,38,24M 13S,24M 17S,The Crownlands,King's Landing,Hallyne,4
2,9,Blackwater,39,24M 17S,24M 26S,The Crownlands,King's Landing,Tyrion Lannister,9
2,9,Blackwater,39,24M 17S,24M 26S,The Crownlands,King's Landing,Hallyne,9
2,9,Blackwater,39,24M 17S,24M 26S,The Crownlands,King's Landing,Joffrey Baratheon,9
2,9,Blackwater,39,24M 17S,24M 26S,The Crownlands,King's Landing,Podrick Payne,9
2,9,Blackwater,39,24M 17S,24M 26S,The Crownlands,King's Landing,Sandor Clegane,9
2,9,Blackwater,40,24M 26S,24M 45S,The Crownlands,Blackwater Bay,Matthos Seaworth,19
2,9,Blackwater,40,24M 26S,24M 45S,The Crownlands,Blackwater Bay,Davos Seaworth,19
2,9,Blackwater,41,24M 45S,24M 47S,The Crownlands,King's Landing,Tyrion Lannister,2
2,9,Blackwater,41,24M 45S,24M 47S,The Crownlands,King's Landing,Hallyne,2
2,9,Blackwater,42,24M 47S,24M 50S,The Crownlands,King's Landing,Bronn,3
2,9,Blackwater,43,24M 50S,24M 51S,The Crownlands,King's Landing,Tyrion Lannister,1
2,9,Blackwater,43,24M 50S,24M 51S,The Crownlands,King's Landing,Hallyne,1
2,9,Blackwater,43,24M 50S,24M 51S,The Crownlands,King's Landing,Joffrey Baratheon,1
2,9,Blackwater,43,24M 50S,24M 51S,The Crownlands,King's Landing,Podrick Payne,1
2,9,Blackwater,44,24M 51S,24M 58S,The Crownlands,King's Landing,Bronn,7
2,9,Blackwater,45,24M 58S,25M 16S,The Crownlands,Blackwater Bay,Matthos Seaworth,18
2,9,Blackwater,45,24M 58S,25M 16S,The Crownlands,Blackwater Bay,Davos Seaworth,18
2,9,Blackwater,45,24M 58S,25M 16S,The Crownlands,Blackwater Bay,Stannis Baratheon,18
2,9,Blackwater,47,25M 20S,25M 24S,The Crownlands,King's Landing,Tyrion Lannister,4
2,9,Blackwater,47,25M 20S,25M 24S,The Crownlands,King's Landing,Hallyne,4
2,9,Blackwater,47,25M 20S,25M 24S,The Crownlands,King's Landing,Joffrey Baratheon,4
2,9,Blackwater,47,25M 20S,25M 24S,The Crownlands,King's Landing,Sandor Clegane,4
2,9,Blackwater,49,25M 31S,25M 36S,The Crownlands,King's Landing,Bronn,5
2,9,Blackwater,51,25M 43S,25M 44S,The Crownlands,King's Landing,Tyrion Lannister,1
2,9,Blackwater,51,25M 43S,25M 44S,The Crownlands,King's Landing,Hallyne,1
2,9,Blackwater,51,25M 43S,25M 44S,The Crownlands,King's Landing,Joffrey Baratheon,1
2,9,Blackwater,51,25M 43S,25M 44S,The Crownlands,King's Landing,Podrick Payne,1
2,9,Blackwater,53,26M 9S,26M 22S,The Crownlands,King's Landing,Sandor Clegane,13
2,9,Blackwater,53,26M 9S,26M 22S,The Crownlands,King's Landing,Tyrion Lannister,13
2,9,Blackwater,53,26M 9S,26M 22S,The Crownlands,King's Landing,Hallyne,13
2,9,Blackwater,53,26M 9S,26M 22S,The Crownlands,King's Landing,Joffrey Baratheon,13
2,9,Blackwater,53,26M 9S,26M 22S,The Crownlands,King's Landing,Podrick Payne,13
2,9,Blackwater,55,26M 25S,26M 33S,The Crownlands,Blackwater Bay,Stannis Baratheon,8
2,9,Blackwater,57,26M 43S,27M 26S,The Crownlands,Blackwater Bay,Stannis Baratheon,43
2,9,Blackwater,58,27M 26S,27M 47S,The Crownlands,King's Landing,Dontos Hollard,21
2,9,Blackwater,58,27M 26S,27M 47S,The Crownlands,King's Landing,Cersei Lannister,21
2,9,Blackwater,58,27M 26S,27M 47S,The Crownlands,King's Landing,Sansa Stark,21
2,9,Blackwater,59,27M 47S,30M 39S,The Crownlands,King's Landing,Cersei Lannister,172
2,9,Blackwater,59,27M 47S,30M 39S,The Crownlands,King's Landing,Sansa Stark,172
2,9,Blackwater,60,30M 39S,30M 42S,The Crownlands,King's Landing,Cersei Lannister,3
2,9,Blackwater,60,30M 39S,30M 42S,The Crownlands,King's Landing,Sansa Stark,3
2,9,Blackwater,60,30M 39S,30M 42S,The Crownlands,King's Landing,Shae,3
2,9,Blackwater,61,30M 42S,31M 5S,The Crownlands,King's Landing,Cersei Lannister,23
2,9,Blackwater,61,30M 42S,31M 5S,The Crownlands,King's Landing,Sansa Stark,23
2,9,Blackwater,63,31M 20S,31M 24S,The Crownlands,King's Landing,Stannis Baratheon,4
2,9,Blackwater,64,31M 24S,31M 47S,The Crownlands,King's Landing,Tyrion Lannister,23
2,9,Blackwater,64,31M 24S,31M 47S,The Crownlands,King's Landing,Sandor Clegane,23
2,9,Blackwater,64,31M 24S,31M 47S,The Crownlands,King's Landing,Joffrey Baratheon,23
2,9,Blackwater,64,31M 24S,31M 47S,The Crownlands,King's Landing,Captain of the Archers,23
2,9,Blackwater,65,31M 47S,31M 55S,The Crownlands,King's Landing,Podrick Payne,8
2,9,Blackwater,65,31M 47S,31M 55S,The Crownlands,King's Landing,Tyrion Lannister,8
2,9,Blackwater,66,31M 55S,32M 7S,The Crownlands,King's Landing,Sandor Clegane,12
2,9,Blackwater,66,31M 55S,32M 7S,The Crownlands,King's Landing,Lancel Lannister,12
2,9,Blackwater,66,31M 55S,32M 7S,The Crownlands,King's Landing,Captain of the Archers,12
2,9,Blackwater,68,32M 10S,32M 13S,The Crownlands,King's Landing,Stannis Baratheon,3
2,9,Blackwater,69,32M 13S,32M 24S,The Crownlands,King's Landing,Captain of the Archers,11
